action,protocol,src-ip,dst-ip,src-port,dst-port,path,src-ip-risk-factor,dst-ip-risk-factor,total-risk-factor
0,1,3075638062,3232235784,8503,42065,0,0.0,0.0,0.0
0,0,1533644120,3232235784,41377,42065,0,4.0,0.0,1.0
0,0,1849093489,3232235784,35685,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,36273,56664,0,3.0,0.0,1.0
0,0,1395546588,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,24699,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,13794,56664,0,3.0,0.0,1.0
0,0,2997714362,3232235784,18560,42065,0,0.0,0.0,0.0
0,1,1442173359,3232235784,63318,42065,0,0.0,0.0,0.0
0,0,96320535,3232235784,46917,42065,0,0.0,0.0,0.0
0,1,3232235784,584648194,59536,8118,1,0.0,0.0,0.0
0,0,1389389129,3232235784,15608,42065,0,4.0,0.0,1.0
0,0,1849093489,3232235784,41767,56664,0,3.0,0.0,1.0
0,0,693541214,3232235784,14522,42065,0,0.0,0.0,0.0
0,0,2990874911,3232235784,29655,42065,0,0.0,0.0,0.0
0,0,1435294175,3232235784,10775,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,31658,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,19473,56664,0,3.0,0.0,1.0
0,1,3075638062,3232235784,7862,42065,0,0.0,0.0,0.0
0,0,2015687899,3232235784,1288,42065,0,0.0,0.0,0.0
0,0,1935613228,3232235784,56478,42065,0,0.0,0.0,0.0
0,1,3013556273,3232235784,40772,42065,0,0.0,0.0,0.0
0,0,2302366833,3232235784,6151,42065,0,5.0,0.0,1.0
0,0,1849093489,3232235784,39556,56664,0,3.0,0.0,1.0
0,0,1885372495,3232235784,24669,42065,0,0.0,0.0,0.0
0,1,1332420899,3232235784,14525,42065,0,0.0,0.0,0.0
0,0,1597502435,3232235784,35160,42065,0,0.0,0.0,0.0
0,1,3320649946,3232235784,56359,42065,0,4.0,0.0,1.0
0,0,628145383,3232235784,26689,42065,0,0.0,0.0,0.0
0,0,2094380484,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,31591,56664,0,3.0,0.0,1.0
0,0,2015370590,3232235784,9278,42065,0,0.0,0.0,0.0
0,0,1326001095,3232235784,55113,42065,0,0.0,0.0,0.0
0,1,3075638062,3232235784,7095,42065,0,0.0,0.0,0.0
0,0,1591237154,3232235784,47917,42065,0,0.0,0.0,0.0
0,0,2949273502,3232235784,54815,42065,0,0.0,0.0,0.0
0,0,3708008012,3232235784,55649,42065,0,0.0,0.0,0.0
0,0,1500209497,3232235784,34801,42065,0,-99999.0,0.0,-99999.0
0,0,2104807432,3232235784,16739,42065,0,0.0,0.0,0.0
0,0,614307044,3232235784,11775,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,26635,56664,0,3.0,0.0,1.0
0,0,3107666574,3232235784,50271,42065,0,0.0,0.0,0.0
0,1,1571850799,3232235784,22479,42065,0,0.0,0.0,0.0
0,0,3524440938,3232235784,6882,42065,0,4.0,0.0,1.0
0,1,3320649946,3232235784,56561,42065,0,4.0,0.0,1.0
0,1,1442173359,3232235784,65468,42065,0,0.0,0.0,0.0
0,0,3588644482,3232235784,23854,42065,0,4.0,0.0,1.0
0,1,3075638062,3232235784,7853,42065,0,0.0,0.0,0.0
0,0,1283111552,3232235784,64925,42065,0,0.0,0.0,0.0
0,0,1530935372,3232235784,44822,42065,0,0.0,0.0,0.0
0,0,1930740484,3232235784,55059,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,44109,56664,0,3.0,0.0,1.0
0,1,1892224358,3232235784,42139,42065,0,0.0,0.0,0.0
0,1,36818121,3232235784,61343,42065,0,0.0,0.0,0.0
0,0,96319361,3232235784,27902,42065,0,-99999.0,0.0,-99999.0
0,0,974549344,3232235784,46732,42065,0,0.0,0.0,0.0
0,1,3075952154,3232235784,49986,42065,0,0.0,0.0,0.0
0,0,3584950474,3232235784,17290,42065,0,0.0,0.0,0.0
0,0,1372800706,3232235784,3803,42065,0,0.0,0.0,0.0
0,0,3010345423,3232235784,6000,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,35050,56664,0,3.0,0.0,1.0
0,0,2960337526,3232235784,24265,42065,0,0.0,0.0,0.0
0,1,737498642,3232235784,1339,42065,0,4.0,0.0,1.0
0,0,975342031,3232235784,19695,42065,0,0.0,0.0,0.0
0,0,3662352090,3232235784,16129,42065,0,0.0,0.0,0.0
0,0,96320535,3232235784,51312,42065,0,0.0,0.0,0.0
0,0,1503165434,3232235784,40500,42065,0,0.0,0.0,0.0
0,1,42540488182159607631972012904434700942,42540488182159607631086881782815764471,51651,42065,0,0.0,0.0,0.0
0,1,2002676967,3232235784,1113,42065,0,0.0,0.0,0.0
0,0,3747785095,3232235784,32060,42065,0,0.0,0.0,0.0
0,1,3075638062,3232235784,7781,42065,0,0.0,0.0,0.0
0,1,3320649946,3232235784,56810,42065,0,4.0,0.0,1.0
0,0,2988610654,3232235784,61604,42065,0,0.0,0.0,0.0
0,0,2246866191,3232235784,14657,42065,0,0.0,0.0,0.0
0,0,1841923834,3232235784,20017,42065,0,-99999.0,0.0,-99999.0
0,1,42540488182159607631086881782815764471,42540488182159607631972012904434700942,59569,36092,1,0.0,0.0,0.0
0,0,3679963851,3232235784,6881,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,50153,56664,0,3.0,0.0,1.0
0,0,1878235414,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,57428,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,9893,56664,0,3.0,0.0,1.0
0,0,992946594,3232235784,15694,42065,0,0.0,0.0,0.0
0,0,1360292404,3232235784,50815,42065,0,0.0,0.0,0.0
0,0,774320886,3232235784,43040,42065,0,0.0,0.0,0.0
0,1,1332420899,3232235784,14826,42065,0,0.0,0.0,0.0
0,0,1567442905,3232235784,1063,42065,0,0.0,0.0,0.0
0,0,1030781726,3232235784,18978,42065,0,0.0,0.0,0.0
0,0,691158061,3232235784,40500,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,60304,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,21721,56664,0,3.0,0.0,1.0
0,0,987675730,3232235784,11745,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,49945,56664,0,3.0,0.0,1.0
0,1,3075638062,3232235784,9092,42065,0,0.0,0.0,0.0
0,1,3039394428,3232235784,27983,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,18696,56664,0,3.0,0.0,1.0
0,0,823079829,3232235784,54800,42065,0,4.0,0.0,1.0
0,0,1972143191,3232235784,37679,42065,0,-99999.0,0.0,-99999.0
0,1,1892224358,3232235784,44167,42065,0,0.0,0.0,0.0
0,0,1927923509,3232235784,18559,42065,0,0.0,0.0,0.0
0,0,2904599600,3232235784,44822,42065,0,0.0,0.0,0.0
0,0,1609990174,3232235784,52431,42065,0,0.0,0.0,0.0
0,1,3232235784,586821307,59588,8118,1,0.0,0.0,0.0
0,0,1938438206,3232235784,50363,42065,0,0.0,0.0,0.0
0,1,3320649946,3232235784,57141,42065,0,4.0,0.0,1.0
0,0,1849093489,3232235784,54136,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,27457,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,43230,56664,0,3.0,0.0,1.0
0,0,1022770167,3232235784,14085,42065,0,0.0,0.0,0.0
0,1,3232235784,1742865720,59593,12388,1,0.0,0.0,0.0
0,0,1535869448,3232235784,28674,42065,0,0.0,0.0,0.0
0,0,3155325263,3232235784,43708,42065,0,1.0,0.0,1.0
0,0,1577900598,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,3373686402,3232235784,25361,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,54615,56664,0,3.0,0.0,1.0
0,1,3232235784,584648194,59604,8118,1,0.0,0.0,0.0
0,0,3315354931,3232235784,24963,42065,0,4.0,0.0,1.0
0,1,3075638062,3232235784,5943,42065,0,0.0,0.0,0.0
0,0,1491526244,3232235784,32747,42065,0,0.0,0.0,0.0
0,0,96319801,3232235784,9530,42065,0,0.0,0.0,0.0
0,0,3000758550,3232235784,35691,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,11351,56664,0,3.0,0.0,1.0
0,0,2937986587,3232235784,7067,42065,0,0.0,0.0,0.0
0,0,774309082,3232235784,34348,42065,0,0.0,0.0,0.0
0,0,3158221911,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,12915,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,19333,56664,0,3.0,0.0,1.0
0,0,2203935309,3232235784,26085,42065,0,0.0,0.0,0.0
0,1,3075638062,3232235784,7904,42065,0,0.0,0.0,0.0
0,0,831922487,3232235784,3362,42065,0,0.0,0.0,0.0
0,0,3163507236,3232235784,40807,42065,0,0.0,0.0,0.0
0,0,774320886,3232235784,53425,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,32219,56664,0,3.0,0.0,1.0
0,0,633386081,3232235784,49001,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,44521,56664,0,3.0,0.0,1.0
0,0,3547704527,3232235784,50089,42065,0,-99999.0,0.0,-99999.0
0,0,2344710220,3232235784,24874,42065,0,4.0,0.0,1.0
0,1,3320649946,3232235784,57765,42065,0,4.0,0.0,1.0
0,0,3562828516,3232235784,62043,42065,0,7.0,0.0,1.0
0,0,737498642,3232235784,37576,42065,0,4.0,0.0,1.0
0,0,1849093489,3232235784,27342,56664,0,3.0,0.0,1.0
0,0,3170119289,3232235784,23912,42065,0,0.0,0.0,0.0
0,0,2005977735,3232235784,10356,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,24902,56664,0,3.0,0.0,1.0
0,1,3075638062,3232235784,7542,42065,0,0.0,0.0,0.0
0,0,3297543190,3232235784,43282,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,58020,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,60291,56664,0,3.0,0.0,1.0
0,0,1878136543,3232235784,1097,42065,0,4.0,0.0,1.0
0,0,782678828,3232235784,20017,42065,0,0.0,0.0,0.0
0,0,3696326854,3232235784,52650,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,21201,56664,0,3.0,0.0,1.0
0,0,1849093489,3232235784,65417,56664,0,3.0,0.0,1.0
0,0,2086634245,3232235784,26415,42065,0,0.0,0.0,0.0
0,0,3164934320,3232235784,3881,42065,0,0.0,0.0,0.0
0,1,3075638062,3232235784,6350,42065,0,0.0,0.0,0.0
0,0,1841514064,3232235784,54908,42065,0,0.0,0.0,0.0
0,1,42540488182159607631086881782815764471,42540488182159607631972012904434700942,59641,36092,1,0.0,0.0,0.0
0,0,619088814,3232235784,1825,42065,0,0.0,0.0,0.0
0,0,2069908872,3232235784,22015,42065,0,0.0,0.0,0.0
0,0,1783993628,3232235784,53206,42065,0,0.0,0.0,0.0
0,1,42540488182159607631972012904434700942,42540488182159607631086881782815764471,52282,42065,0,0.0,0.0,0.0
0,0,1399228316,3232235784,24272,42065,0,0.0,0.0,0.0
0,1,1849093489,3232235784,37187,42065,0,3.0,0.0,1.0
0,0,3733391475,3232235784,50234,42065,0,0.0,0.0,0.0
0,0,3683712853,3232235784,31429,42065,0,0.0,0.0,0.0
0,0,3515719374,3232235784,44921,42065,0,0.0,0.0,0.0
0,0,3232235784,633136201,42065,41333,1,0.0,0.0,0.0
0,0,1608338216,3232235784,30430,42065,0,0.0,0.0,0.0
0,0,630424214,3232235784,53778,42065,0,-99999.0,0.0,-99999.0
0,0,1778101570,3232235784,50321,42065,0,0.0,0.0,0.0
0,0,1963853049,3232235784,34014,42065,0,0.0,0.0,0.0
0,1,36818121,3232235784,62894,42065,0,0.0,0.0,0.0
0,0,3086844503,3232235784,34578,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,46821,56664,0,3.0,0.0,1.0
0,0,3232235784,1730546718,42065,16188,1,0.0,3.0,1.0
0,0,3232235784,1984159694,42065,22441,1,0.0,1.0,1.0
0,1,3232235784,762748217,59652,27963,1,0.0,0.0,0.0
0,0,1408488804,3232235784,44474,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,15222,56664,0,3.0,0.0,1.0
0,0,1656757944,3232235784,24874,42065,0,0.0,0.0,0.0
0,0,248874405,3232235784,14635,42065,0,0.0,0.0,0.0
0,1,737498642,3232235784,33258,42065,0,4.0,0.0,1.0
0,0,3031915258,3232235784,1398,42065,0,4.0,0.0,1.0
0,0,1849093489,3232235784,44155,56664,0,3.0,0.0,1.0
0,0,3232235784,3164965433,42065,34735,1,0.0,0.0,0.0
0,1,3232235784,586821307,59669,8118,1,0.0,0.0,0.0
0,0,3278926862,3232235784,58028,42065,0,0.0,0.0,0.0
0,1,3075638062,3232235784,7386,42065,0,0.0,0.0,0.0
0,0,1943479652,3232235784,38004,42065,0,0.0,0.0,0.0
0,0,3232235784,790590051,42065,1024,1,0.0,0.0,0.0
0,0,3232235784,2078764101,42065,26670,1,0.0,4.0,1.0
0,1,3039394428,3232235784,27799,42065,0,0.0,0.0,0.0
0,0,3232235784,2104807432,42065,16739,1,0.0,0.0,0.0
0,0,1849093489,3232235784,27416,56664,0,3.0,0.0,1.0
0,0,698524210,3232235784,25201,42065,0,0.0,0.0,0.0
0,0,531493143,3232235784,13077,42065,0,-99999.0,0.0,-99999.0
0,0,3747346581,3232235784,34875,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,9429,56664,0,3.0,0.0,1.0
0,0,3232235784,918718441,42065,6892,1,0.0,0.0,0.0
0,0,825266721,3232235784,1045,42065,0,0.0,0.0,0.0
0,1,3232235784,762748217,59694,27963,1,0.0,0.0,0.0
0,0,1375000676,3232235784,53934,42065,0,0.0,0.0,0.0
0,0,3232235784,3075952154,42065,49986,1,0.0,0.0,0.0
0,0,1517319054,3232235784,6899,42065,0,0.0,0.0,0.0
0,0,2057229586,3232235784,5654,42065,0,0.0,0.0,0.0
0,0,1603009450,3232235784,33889,42065,0,0.0,0.0,0.0
0,0,755392130,3232235784,60733,42065,0,3.0,0.0,1.0
0,1,3075638062,3232235784,6286,42065,0,0.0,0.0,0.0
0,0,3232235784,2636486477,42065,6881,1,0.0,0.0,0.0
0,0,974418392,3232235784,24773,42065,0,0.0,0.0,0.0
0,1,3300964110,3232235784,60950,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,36364,56664,0,3.0,0.0,1.0
0,1,3232235784,584648194,59700,8118,1,0.0,0.0,0.0
0,1,2002676967,3232235784,2107,42065,0,0.0,0.0,0.0
0,1,3232235784,3232235784,59702,42065,1,0.0,0.0,0.0
0,1,3232235784,3232235784,59702,42065,0,0.0,0.0,0.0
0,0,3154520472,3232235784,41111,42065,0,0.0,0.0,0.0
0,0,2105585400,3232235784,1029,42065,0,0.0,0.0,0.0
0,1,1892224358,3232235784,45660,42065,0,0.0,0.0,0.0
0,0,3232235784,916767023,42065,6992,1,0.0,0.0,0.0
0,0,1892253503,3232235784,2586,42065,0,0.0,0.0,0.0
0,1,3232235784,586821307,59705,8118,1,0.0,0.0,0.0
0,0,1413113129,3232235784,6881,42065,0,0.0,0.0,0.0
0,0,1533763598,3232235784,28785,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,52184,56664,0,3.0,0.0,1.0
0,0,2084795758,3232235784,22381,42065,0,-99999.0,0.0,-99999.0
0,0,1419569763,3232235784,6881,42065,0,0.0,0.0,0.0
0,0,3232235784,237305023,42065,50365,1,0.0,0.0,0.0
0,1,3075638062,3232235784,8341,42065,0,0.0,0.0,0.0
0,1,2002676967,3232235784,2221,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,45064,56664,0,3.0,0.0,1.0
0,0,3742437809,3232235784,666,42065,0,0.0,0.0,0.0
0,0,1885514419,3232235784,6958,42065,0,0.0,0.0,0.0
0,1,3232235784,762748217,59730,27963,1,0.0,0.0,0.0
0,0,1310656141,3232235784,22547,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,51347,56664,0,3.0,0.0,1.0
0,0,463152658,3232235784,1033,42065,0,0.0,0.0,0.0
0,0,1138086411,3232235784,50321,42065,0,0.0,0.0,0.0
0,0,1868500615,3232235784,44822,42065,0,0.0,0.0,0.0
0,0,1540785052,3232235784,13279,42065,0,4.0,0.0,1.0
0,0,3697564094,3232235784,49445,42065,0,0.0,0.0,0.0
0,0,531950224,3232235784,21177,42065,0,0.0,0.0,0.0
0,1,3075638062,3232235784,7524,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,52253,56664,0,3.0,0.0,1.0
0,1,3232235784,584648194,59735,8118,1,0.0,0.0,0.0
0,0,1849093489,3232235784,52672,56664,0,3.0,0.0,1.0
0,0,96319361,3232235784,51300,42065,0,-99999.0,0.0,-99999.0
0,0,1054693829,3232235784,62764,42065,0,0.0,0.0,0.0
0,0,96320535,3232235784,46964,42065,0,0.0,0.0,0.0
0,0,1455027675,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,3701800062,3232235784,10406,42065,0,0.0,0.0,0.0
0,1,2002676967,3232235784,2376,42065,0,0.0,0.0,0.0
0,0,2311135287,3232235784,6881,42065,0,0.0,0.0,0.0
0,0,1900978361,3232235784,3636,42065,0,0.0,0.0,0.0
0,0,3164824160,3232235784,64141,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,22326,56664,0,3.0,0.0,1.0
0,0,96319801,3232235784,9527,42065,0,0.0,0.0,0.0
0,0,3240709446,3232235784,43611,42065,0,3.0,0.0,1.0
0,0,3754371871,3232235784,1024,42065,0,0.0,0.0,0.0
0,0,3232235784,20323970,42065,1041,1,0.0,4.0,1.0
0,1,1892224358,3232235784,42364,42065,0,0.0,0.0,0.0
0,0,3232235784,2699971637,42065,13160,1,0.0,1.0,1.0
0,0,3232235784,2883770079,42065,1092,1,0.0,4.0,1.0
0,1,3232235784,2699971637,59741,13160,1,0.0,1.0,1.0
0,0,916767023,3232235784,6892,42065,0,0.0,0.0,0.0
0,0,2699971637,3232235784,13159,42065,0,1.0,0.0,1.0
0,1,2699971637,3232235784,49811,42065,0,1.0,0.0,1.0
0,0,36908031,3232235784,24874,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,31921,56664,0,3.0,0.0,1.0
0,1,3075638062,3232235784,7157,42065,0,0.0,0.0,0.0
0,1,3232235784,762748217,59745,27963,1,0.0,0.0,0.0
0,0,631122627,3232235784,6882,42065,0,0.0,0.0,0.0
0,0,3162013846,3232235784,2612,42065,0,0.0,0.0,0.0
0,0,3415301904,3232235784,40218,42065,0,0.0,0.0,0.0
0,0,974549344,3232235784,46733,42065,0,0.0,0.0,0.0
0,0,3232235784,3162013846,42065,40500,1,0.0,0.0,0.0
0,0,2039460391,3232235784,51193,42065,0,0.0,0.0,0.0
0,1,42540488182159607631086881782815764471,42540488182159607631972012904434700942,59748,36092,1,0.0,0.0,0.0
0,1,42540488182159607631972012904434700942,42540488182159607631086881782815764471,52970,42065,0,0.0,0.0,0.0
0,0,2087883787,3232235784,15878,42065,0,0.0,0.0,0.0
0,0,993864754,3232235784,10968,42065,0,0.0,0.0,0.0
0,0,2001921714,3232235784,39525,42065,0,0.0,0.0,0.0
0,0,1865014993,3232235784,3684,42065,0,0.0,0.0,0.0
0,0,737247787,3232235784,18361,42065,0,4.0,0.0,1.0
0,0,3232235784,1428577922,42065,6881,1,0.0,0.0,0.0
0,0,1460279114,3232235784,6881,42065,0,0.0,0.0,0.0
0,1,3075638062,3232235784,5544,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,50220,56664,0,3.0,0.0,1.0
0,0,1501994626,3232235784,31734,42065,0,-99999.0,0.0,-99999.0
0,0,1332439256,3232235784,8812,42065,0,0.0,0.0,0.0
0,0,3232235784,1849093489,56664,40154,1,0.0,3.0,1.0
0,0,3232235784,2911328711,42065,40634,1,0.0,-99999.0,-99999.0
0,1,3232235784,2699971637,59762,13160,1,0.0,1.0,1.0
0,1,3013556273,3232235784,40688,42065,0,0.0,0.0,0.0
0,0,1112164883,3232235784,59696,42065,0,0.0,0.0,0.0
0,0,1600749429,3232235784,57909,42065,0,0.0,0.0,0.0
0,0,2916403734,3232235784,51415,42065,0,0.0,0.0,0.0
0,0,2989251796,3232235784,21599,42065,0,4.0,0.0,1.0
0,0,2014292589,3232235784,2485,42065,0,0.0,0.0,0.0
0,0,3534919930,3232235784,50944,42065,0,0.0,0.0,0.0
0,0,3285439527,3232235784,64808,42065,0,0.0,0.0,0.0
0,0,1348029766,3232235784,27825,42065,0,0.0,0.0,0.0
0,0,3232235784,3310991453,42065,33326,1,0.0,0.0,0.0
0,1,3149855689,3232235784,64823,42065,0,4.0,0.0,1.0
0,0,1731783700,3232235784,24457,42065,0,1.0,0.0,1.0
0,1,3075638062,3232235784,7411,42065,0,0.0,0.0,0.0
0,0,3232235784,3164934320,42065,3881,1,0.0,0.0,0.0
0,0,1744160418,3232235784,22662,42065,0,1.0,0.0,1.0
0,0,3232235784,2699971637,42065,49652,1,0.0,1.0,1.0
0,0,1009436824,3232235784,6881,42065,0,0.0,0.0,0.0
0,0,2966851525,3232235784,49001,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,51490,56664,0,3.0,0.0,1.0
0,0,1972788754,3232235784,20847,42065,0,0.0,0.0,0.0
0,0,3155360483,3232235784,1515,42065,0,0.0,0.0,0.0
0,0,96320346,3232235784,6905,42065,0,0.0,0.0,0.0
0,0,237758387,3232235784,56055,42065,0,0.0,0.0,0.0
0,1,3039394428,3232235784,27851,42065,0,0.0,0.0,0.0
0,0,1310348777,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,3662352090,3232235784,59835,42065,0,0.0,0.0,0.0
0,0,1358615370,3232235784,24035,42065,0,0.0,0.0,0.0
0,1,1744677197,3232235784,54804,42065,0,3.0,0.0,1.0
0,1,1705861781,3232235784,56893,42065,0,0.0,0.0,0.0
0,1,2006485037,3232235784,63492,42065,0,4.0,0.0,1.0
0,1,3149731706,3232235784,65146,42065,0,3.0,0.0,1.0
0,1,3013556273,3232235784,40489,42065,0,0.0,0.0,0.0
0,1,3300964110,3232235784,61570,42065,0,0.0,0.0,0.0
0,1,3232235784,586821307,59791,8118,1,0.0,0.0,0.0
0,1,1989429761,3232235784,52685,42065,0,0.0,0.0,0.0
0,1,2002676967,3232235784,2908,42065,0,0.0,0.0,0.0
0,0,719993267,3232235784,3317,42065,0,0.0,0.0,0.0
0,1,1887840109,3232235784,19411,42065,0,4.0,0.0,1.0
0,1,3573321321,3232235784,13966,42065,0,0.0,0.0,0.0
0,1,3075638062,3232235784,7831,42065,0,0.0,0.0,0.0
0,1,1892436587,3232235784,59217,42065,0,0.0,0.0,0.0
0,1,1849093489,3232235784,18290,42065,0,3.0,0.0,1.0
0,1,3221184073,3232235784,56455,42065,0,0.0,0.0,0.0
0,0,3232235784,405404104,42065,40500,1,0.0,0.0,0.0
0,0,3232235784,691171310,42065,13728,1,0.0,0.0,0.0
0,0,3232235784,1892253503,42065,2577,1,0.0,0.0,0.0
0,1,3232235784,1387452060,59801,38648,1,0.0,0.0,0.0
0,0,3232235784,698524210,42065,1024,1,0.0,0.0,0.0
0,0,3232235784,737366582,42065,42711,1,0.0,4.0,1.0
0,0,3232235784,1744677197,42065,27641,1,0.0,3.0,1.0
0,0,3232235784,1449373523,42065,2165,1,0.0,0.0,0.0
0,1,3232235784,3321175848,59814,25605,1,0.0,4.0,1.0
0,1,42540488182159607631972012904434700942,42540488182159607631086881782815764471,53560,42065,0,0.0,0.0,0.0
0,0,2004283302,3232235784,20986,42065,0,0.0,0.0,0.0
0,0,3232235784,2050262672,42065,2217,1,0.0,0.0,0.0
0,0,3232235784,2918176543,42065,23749,1,0.0,0.0,0.0
0,0,3075952154,3232235784,40500,42065,0,0.0,0.0,0.0
0,0,1298007336,3232235784,49001,42065,0,0.0,0.0,0.0
0,0,3232235784,1592979010,42065,10019,1,0.0,4.0,1.0
0,0,3232235784,1742263533,42065,12284,1,0.0,0.0,0.0
0,1,3232235784,2784975266,59844,51041,1,0.0,4.0,1.0
0,0,3314811835,3232235784,62339,42065,0,0.0,0.0,0.0
0,0,100342903,3232235784,22963,42065,0,4.0,0.0,1.0
0,0,1878136543,3232235784,1098,42065,0,4.0,0.0,1.0
0,0,1773869816,3232235784,45579,42065,0,0.0,0.0,0.0
0,0,835511369,3232235784,22730,42065,0,4.0,0.0,1.0
0,0,1589999708,3232235784,27334,42065,0,1.0,0.0,1.0
0,0,1490082410,3232235784,51900,42065,0,0.0,0.0,0.0
0,0,832018923,3232235784,1026,42065,0,0.0,0.0,0.0
0,0,1296312694,3232235784,51900,42065,0,0.0,0.0,0.0
0,1,2699971637,3232235784,51214,42065,0,1.0,0.0,1.0
0,0,96320535,3232235784,51285,42065,0,0.0,0.0,0.0
0,0,3232235784,36832617,42065,52479,1,0.0,4.0,1.0
0,0,3232235784,2818610424,42065,43847,1,0.0,0.0,0.0
0,0,3232235784,2918460427,42065,62237,1,0.0,0.0,0.0
0,0,3232235784,3153532552,42065,61057,1,0.0,0.0,0.0
0,1,3232235784,1847043682,59858,43611,1,0.0,0.0,0.0
0,0,3742410647,3232235784,6881,42065,0,0.0,0.0,0.0
0,0,1413129388,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,3232235784,3311124273,42065,6881,1,0.0,0.0,0.0
0,0,2818150408,3232235784,32797,42065,0,0.0,0.0,0.0
0,0,992946594,3232235784,15729,42065,0,0.0,0.0,0.0
0,0,3232235784,832018923,42065,51413,1,0.0,0.0,0.0
0,0,3232235784,1589999708,42065,6881,1,0.0,1.0,1.0
0,1,3232235784,1773869816,59875,45579,1,0.0,0.0,0.0
0,0,3232235784,1773869816,56664,53958,1,0.0,0.0,0.0
0,0,3232235784,1387452060,56664,59560,1,0.0,0.0,0.0
0,2,42540488210633193207414012294407185671,42540488182159607631086881782815764471,-99999,-99999,0,0.0,0.0,0.0
0,0,42540488182159607631086881782815764471,42540488182159607631434772415255488867,42065,38648,1,0.0,0.0,0.0
0,0,42540488182159607631086881782815764471,42540488210633193207414012294407185671,42065,45579,1,0.0,0.0,0.0
0,2,42540488182159607631434772415255488867,42540488182159607631086881782815764471,-99999,-99999,0,0.0,0.0,0.0
0,1,42540488182159607631086881782815764471,42540488182159607631434772415255488867,59884,38648,1,0.0,0.0,0.0
0,1,42540488182159607631086881782815764471,42540488210633193207414012294407185671,59879,45579,1,0.0,0.0,0.0
0,1,3232235784,1296312694,59889,51900,1,0.0,0.0,0.0
0,1,3232235784,1490082410,59888,51900,1,0.0,0.0,0.0
0,0,3232235784,1449373523,42065,13740,1,0.0,0.0,0.0
0,0,3232235784,1088940370,42065,49464,1,0.0,0.0,0.0
0,1,3232235784,1705861781,59895,52833,1,0.0,0.0,0.0
0,1,3232235784,1449373523,59893,13740,1,0.0,0.0,0.0
0,0,776568632,3232235784,55006,42065,0,0.0,0.0,0.0
0,0,973127417,3232235784,43522,42065,0,0.0,0.0,0.0
0,0,3729661489,3232235784,24353,42065,0,0.0,0.0,0.0
0,0,1849093489,3232235784,46780,56664,0,3.0,0.0,1.0
0,0,3232235784,1849093489,56664,36714,1,0.0,3.0,1.0
0,0,2076852387,3232235784,6889,42065,0,0.0,0.0,0.0
0,0,1041163657,3232235784,6889,42065,0,0.0,0.0,0.0
0,1,3232235784,3321175848,59899,25605,1,0.0,4.0,1.0
0,1,42540488182159607631086881782815764471,42540488191364196547260971406681085203,59901,63868,1,0.0,0.0,0.0
0,0,3232235784,3526764364,42065,40500,1,0.0,0.0,0.0
0,1,3232235784,1522601578,59902,26612,1,0.0,0.0,0.0
